0.03 0.24 -137.385 725 0 0
0.03 0.25 -137.385 725 0 0
0.03 0.26 -137.385 725 0 0
0.03 0.27 -137.385 725 0 0
0.03 0.28 -137.385 725 0 0
0.03 0.29 -137.385 725 0 0
0.03 0.3 -137.385 725 0 0
0.03 0.31 -137.385 725 0 0
0.03 0.32 -137.385 725 0 0
0.03 0.33 -137.385 725 0 0
0.03 0.34 -137.385 725 0 0
0.03 0.35 -137.385 725 0 0
0.03 0.36 -137.385 725 0 0
0.03 0.37 -137.385 725 0 0
0.03 0.38 -137.385 725 0 0
0.03 0.39 -137.385 725 0 0
0.03 0.4 -137.385 725 0 0
0.03 0.41 -137.385 725 0 0
0.03 0.42 -137.385 725 0 0
0.03 0.43 -137.385 725 0 0
0.03 0.44 -137.385 725 0 0
0.03 0.45 -137.385 725 0 0
0.03 0.46 -137.385 725 0 0
0.03 0.47 -137.385 725 0 0
0.03 0.48 -137.385 725 0 0
0.03 0.49 -137.385 725 0 0
0.03 0.5 -137.385 725 0 0
0.03 0.51 -137.385 725 0 0
0.03 0.52 -137.385 725 0 0
0.03 0.53 -137.385 725 0 0
0.03 0.54 -137.385 725 0 0
0.03 0.55 -137.385 725 0 0
0.03 0.56 -137.35 697.861 7.02186 0.0278977
0.03 0.57 -137.245 689.378 13.9598 0.109664
0.03 0.58 -137.071 680.865 20.8136 0.241575
0.03 0.59 -136.829 672.315 27.5827 0.419068
0.03 0.6 -136.519 663.735 34.2665 0.637338
0.03 0.61 -136.143 655.129 40.8648 0.891567
0.03 0.62 -135.702 646.499 47.3772 1.177
0.03 0.63 -135.196 637.847 53.8036 1.48897
0.03 0.64 -134.626 629.171 60.1435 1.8229
0.03 0.65 -133.993 620.469 66.3965 2.17436
0.03 0.66 -133.298 611.74 72.5624 2.53902
0.03 0.67 -132.542 602.981 78.6407 2.91271
0.03 0.68 -131.725 594.19 84.6309 3.29141
0.03 0.69 -130.849 585.364 90.5325 3.67124
0.03 0.7 -129.914 576.503 96.345 4.04853
0.03 0.71 -128.922 567.603 102.068 4.41977
0.03 0.72 -127.873 558.664 107.701 4.78162
0.03 0.73 -126.768 549.683 113.242 5.13097
0.03 0.74 -125.608 540.66 118.693 5.46486
0.03 0.75 -124.394 531.593 124.051 5.78055
0.03 0.76 -123.127 522.48 129.317 6.07549
0.03 0.77 -121.808 513.322 134.49 6.34733
0.03 0.78 -120.437 504.117 139.569 6.59391
0.03 0.79 -119.017 494.865 144.554 6.81326
0.03 0.8 -117.546 485.566 149.444 7.0036
0.03 0.81 -116.028 476.218 154.238 7.16336
0.03 0.82 -114.462 466.822 158.936 7.29113
0.03 0.83 -112.849 457.378 163.538 7.38569
0.03 0.84 -111.191 447.885 168.043 7.44599
0.03 0.85 -109.488 438.345 172.45 7.47116
0.03 0.86 -107.742 428.756 176.759 7.46049
0.03 0.87 -105.953 419.12 180.97 7.41344
0.03 0.88 -104.122 409.437 185.081 7.3296
0.03 0.89 -102.251 399.708 189.093 7.20875
0.03 0.9 -100.341 389.932 193.005 7.05078
0.03 0.91 -98.3912 380.111 196.817 6.85573
0.03 0.92 -96.4043 370.245 200.528 6.62377
0.03 0.93 -94.3807 360.336 204.138 6.3552
0.03 0.94 -92.3215 350.383 207.647 6.05044
0.03 0.95 -90.2277 340.389 211.054 5.71002
0.03 0.96 -88.1004 330.354 214.358 5.33457
0.03 0.97 -85.9406 320.279 217.561 4.92484
0.03 0.98 -83.7492 310.165 220.66 4.48168
0.03 0.99 -81.5274 300.013 223.657 4.00599
0.03 1 -79.2761 289.825 226.551 3.49881
0.03 1.01 -76.9963 279.602 229.341 2.96123
0.03 1.02 -74.6892 269.344 232.028 2.39441
0.03 1.03 -72.3558 259.054 234.61 1.7996
0.03 1.04 -69.997 248.733 237.089 1.17809
0.03 1.05 -67.614 238.382 239.464 0.531251
0.03 1.06 -65.2078 228.003 241.734 -0.139494
0.03 1.07 -62.7793 217.596 243.899 -0.832678
0.03 1.08 -60.3298 207.164 245.96 -1.54678
0.03 1.09 -57.8601 196.708 247.917 -2.28025
0.03 1.1 -55.3714 186.229 249.768 -3.03148
